occ_date,x_coordina,y_coordina,week_no,month_no,day_mo,occ_year,day_no,fyear,call_group_type,case_desc_type
2014-08-15,7648413,682461,133,31,15,2014,929,2015,4,0
2014-08-18,7640297,685612,133,31,18,2014,926,2015,4,0
2014-08-23,7690617,674036,132,31,23,2014,921,2015,4,0
2014-09-04,7637459,696663,130,30,4,2014,909,2015,4,0
2014-09-06,7681540,676825,130,30,6,2014,907,2015,4,0
2014-09-16,7641338,686651,129,30,16,2014,897,2015,4,0
2014-09-16,7659486,670351,129,30,16,2014,897,2015,4,0
2014-09-17,7648754,687789,128,30,17,2014,896,2015,4,0
2014-09-30,7667489,663127,127,30,30,2014,883,2015,4,0
2014-10-03,7643770,687159,126,29,3,2014,880,2015,4,0
2014-10-08,7630664,672490,125,29,8,2014,875,2015,4,0
2014-10-10,7652708,675416,125,29,10,2014,873,2015,4,0
2014-10-20,7629510,709847,124,29,20,2014,863,2015,4,0
2014-10-30,7648884,694967,122,29,30,2014,853,2015,4,0
2014-11-04,7659630,677418,122,28,4,2014,848,2015,4,0
2014-11-06,7688826,663233,121,28,6,2014,846,2015,4,0
2014-11-28,7690628,680788,118,28,28,2014,824,2015,4,0
2014-12-07,7644834,686438,117,27,7,2014,815,2015,4,0
2014-12-09,7643286,680252,117,27,9,2014,813,2015,4,0
2014-01-01,7655812,679831,165,38,1,2014,1155,2014,3,3
2014-01-05,7643423,671467,165,38,5,2014,1151,2014,3,3
2014-01-05,7670261,665097,165,38,5,2014,1151,2014,3,3
2014-01-07,7670603,673815,165,38,7,2014,1149,2014,3,3
2014-01-08,7671135,672053,164,38,8,2014,1148,2014,3,3
2014-01-09,7647672,689196,164,38,9,2014,1147,2014,3,3
2014-01-10,7661898,698333,164,38,10,2014,1146,2014,3,3
2014-01-12,7649765,664417,164,38,12,2014,1144,2014,3,3
2014-01-13,7626510,713175,164,38,13,2014,1143,2014,3,3
2014-01-15,7626510,713175,163,38,15,2014,1141,2014,3,3
2014-01-15,7649632,688336,163,38,15,2014,1141,2014,3,3
2014-01-15,7677833,684495,163,38,15,2014,1141,2014,3,3
2014-01-16,7637790,708800,163,38,16,2014,1140,2014,3,3
2014-01-17,7663971,672371,163,38,17,2014,1139,2014,3,3
2014-01-19,7690081,684971,163,38,19,2014,1137,2014,3,3
2014-01-20,7681186,694000,163,38,20,2014,1136,2014,3,3
2014-01-24,7679488,675387,162,38,24,2014,1132,2014,3,3
2014-01-25,7662031,686727,162,38,25,2014,1131,2014,3,3
2014-01-26,7644689,679712,162,38,26,2014,1130,2014,3,3
2014-01-28,7680005,673899,162,38,28,2014,1128,2014,3,3
2014-01-29,7677497,673715,161,38,29,2014,1127,2014,3,3
2014-02-05,7658103,684022,160,37,5,2014,1120,2014,3,3
2014-02-07,7667606,682635,160,37,7,2014,1118,2014,3,3
2014-02-11,7651995,697162,160,37,11,2014,1114,2014,3,3
2014-02-15,7638816,685261,159,37,15,2014,1110,2014,3,3
2014-02-15,7672012,675443,159,37,15,2014,1110,2014,3,3
2014-02-16,7649895,675499,159,37,16,2014,1109,2014,3,3
2014-02-16,7682436,696771,159,37,16,2014,1109,2014,3,3
2014-02-17,7673197,667980,159,37,17,2014,1108,2014,3,3
2014-02-22,7657871,667263,158,37,22,2014,1103,2014,3,3
2014-02-25,7654785,689610,158,37,25,2014,1100,2014,3,3
2014-02-27,7668811,665334,157,37,27,2014,1098,2014,3,3
2014-03-01,7640912,688292,157,36,1,2014,1096,2015,3,3
2014-03-03,7626831,708356,157,36,3,2014,1094,2015,3,3
2014-03-03,7676021,682233,157,36,3,2014,1094,2015,3,3
2014-03-04,7680449,673600,157,36,4,2014,1093,2015,3,3
2014-03-05,7677953,696371,156,36,5,2014,1092,2015,3,3
2014-03-08,7668236,672686,156,36,8,2014,1089,2015,3,3
2014-03-08,7674722,683002,156,36,8,2014,1089,2015,3,3
2014-03-08,7687277,691708,156,36,8,2014,1089,2015,3,3
2014-03-09,7637626,690636,156,36,9,2014,1088,2015,3,3
2014-03-11,7641742,703238,156,36,11,2014,1086,2015,3,3
2014-03-14,7679048,666284,155,36,14,2014,1083,2015,3,3
2014-03-15,7631643,708806,155,36,15,2014,1082,2015,3,3
2014-03-16,7649454,699214,155,36,16,2014,1081,2015,3,3
2014-03-17,7678042,679931,155,36,17,2014,1080,2015,3,3
2014-03-17,7689604,681134,155,36,17,2014,1080,2015,3,3
2014-03-18,7643148,695864,155,36,18,2014,1079,2015,3,3
2014-03-18,7668081,673909,155,36,18,2014,1079,2015,3,3
2014-03-19,7690045,674753,154,36,19,2014,1078,2015,3,3
2014-03-20,7643224,677166,154,36,20,2014,1077,2015,3,3
2014-03-22,7638119,679200,154,36,22,2014,1075,2015,3,3
2014-03-25,7670813,682354,154,36,25,2014,1072,2015,3,3
2014-03-26,7632748,707779,153,36,26,2014,1071,2015,3,3
2014-03-26,7671822,696487,153,36,26,2014,1071,2015,3,3
2014-03-29,7685487,674522,153,36,29,2014,1068,2015,3,3
2014-04-05,7641420,681505,152,35,5,2014,1061,2015,3,3
2014-04-05,7690753,675439,152,35,5,2014,1061,2015,3,3
2014-04-07,7618708,689439,152,35,7,2014,1059,2015,3,3
2014-04-07,7662643,664651,152,35,7,2014,1059,2015,3,3
2014-04-11,7642726,686002,151,35,11,2014,1055,2015,3,3
2014-04-11,7650320,687621,151,35,11,2014,1055,2015,3,3
2014-02-27,7664579,671171,157,37,27,2014,1098,2014,3,3
2014-02-28,7664440,667522,157,37,28,2014,1097,2014,3,3
2014-03-06,7643779,701022,156,36,6,2014,1091,2015,3,3
2014-03-10,7683148,673807,156,36,10,2014,1087,2015,3,3
2014-03-11,7669060,682634,156,36,11,2014,1086,2015,3,3
2014-03-12,7689489,683885,155,36,12,2014,1085,2015,3,3
2014-03-14,7692295,693959,155,36,14,2014,1083,2015,3,3
2014-03-16,7650272,675794,155,36,16,2014,1081,2015,3,3
2014-03-16,7657628,667866,155,36,16,2014,1081,2015,3,3
2014-03-17,7678245,679443,155,36,17,2014,1080,2015,3,3
2014-03-23,7637814,687615,154,36,23,2014,1074,2015,3,3
2014-03-26,7679569,668750,153,36,26,2014,1071,2015,3,3
2014-03-27,7671822,696487,153,36,27,2014,1070,2015,3,3
2014-03-29,7640298,680418,153,36,29,2014,1068,2015,3,3
2014-03-30,7654371,696538,153,36,30,2014,1067,2015,3,3
2014-04-01,7643198,687474,153,35,1,2014,1065,2015,3,3
2014-04-08,7675859,688582,152,35,8,2014,1058,2015,3,3
2014-04-09,7690360,687805,151,35,9,2014,1057,2015,3,3
2014-04-10,7625966,712441,151,35,10,2014,1056,2015,3,3
2014-04-14,7651474,662872,151,35,14,2014,1052,2015,3,3
2014-04-14,7666852,664469,151,35,14,2014,1052,2015,3,3
2014-04-14,7689943,674703,151,35,14,2014,1052,2015,3,3
2014-04-18,7644733,683030,150,35,18,2014,1048,2015,3,3
2014-04-19,7684741,673624,150,35,19,2014,1047,2015,3,3
2014-04-22,7648592,689497,150,35,22,2014,1044,2015,3,3
2014-04-22,7658422,677849,150,35,22,2014,1044,2015,3,3
2014-04-22,7680449,673600,150,35,22,2014,1044,2015,3,3
2014-04-23,7672093,676242,149,35,23,2014,1043,2015,3,3
2014-04-23,7675140,695307,149,35,23,2014,1043,2015,3,3
2014-04-27,7656060,700903,149,35,27,2014,1039,2015,3,3
2014-04-27,7668986,678891,149,35,27,2014,1039,2015,3,3
2014-04-28,7649851,664515,149,35,28,2014,1038,2015,3,3
2014-04-29,7662234,662575,149,35,29,2014,1037,2015,3,3
2014-04-30,7683667,672615,148,35,30,2014,1036,2015,3,3
2014-05-03,7648845,682057,148,34,3,2014,1033,2015,3,3
2014-05-04,7669457,683623,148,34,4,2014,1032,2015,3,3
2014-05-04,7677868,682367,148,34,4,2014,1032,2015,3,3
2014-05-06,7642127,704187,148,34,6,2014,1030,2015,3,3
2014-05-10,7693434,678401,147,34,10,2014,1026,2015,3,3
2014-05-11,7664822,670604,147,34,11,2014,1025,2015,3,3
2014-05-12,7662446,694709,147,34,12,2014,1024,2015,3,3
2014-05-13,7681708,680457,147,34,13,2014,1023,2015,3,3
2014-04-24,7653182,683042,149,35,24,2014,1042,2015,3,3
2014-04-24,7668600,661680,149,35,24,2014,1042,2015,3,3
2014-04-25,7629118,706105,149,35,25,2014,1041,2015,3,3
2014-05-02,7675642,670835,148,34,2,2014,1034,2015,3,3
2014-05-03,7649769,672334,148,34,3,2014,1033,2015,3,3
2014-05-08,7652082,680314,147,34,8,2014,1028,2015,3,3
2014-05-08,7655109,684481,147,34,8,2014,1028,2015,3,3
2014-05-08,7677841,673098,147,34,8,2014,1028,2015,3,3
2014-05-09,7651535,682647,147,34,9,2014,1027,2015,3,3
2014-05-09,7667226,683319,147,34,9,2014,1027,2015,3,3
2014-05-11,7676441,663577,147,34,11,2014,1025,2015,3,3
2014-05-12,7658552,694643,147,34,12,2014,1024,2015,3,3
2014-05-14,7674662,662951,146,34,14,2014,1022,2015,3,3
2014-05-26,7667927,672956,145,34,26,2014,1010,2015,3,3
2014-05-27,7673587,667706,145,34,27,2014,1009,2015,3,3
2014-05-27,7677015,678422,145,34,27,2014,1009,2015,3,3
2014-05-28,7624799,710018,144,34,28,2014,1008,2015,3,3
2014-05-30,7643076,684389,144,34,30,2014,1006,2015,3,3
2014-05-30,7682416,695108,144,34,30,2014,1006,2015,3,3
2014-06-09,7638407,704276,143,33,9,2014,996,2015,3,3
2014-06-09,7649556,674525,143,33,9,2014,996,2015,3,3
2014-06-11,7683397,668648,142,33,11,2014,994,2015,3,3
2014-06-14,7657733,688604,142,33,14,2014,991,2015,3,3
2014-06-15,7645069,684882,142,33,15,2014,990,2015,3,3
2014-06-19,7649083,688292,141,33,19,2014,986,2015,3,3
2014-06-22,7678894,696525,141,33,22,2014,983,2015,3,3
2014-06-26,7626322,708960,140,33,26,2014,979,2015,3,3
2014-06-28,7649116,701615,140,33,28,2014,977,2015,3,3
2014-06-28,7661151,666549,140,33,28,2014,977,2015,3,3
2014-06-30,7656265,664423,140,33,30,2014,975,2015,3,3
2014-06-30,7666336,665497,140,33,30,2014,975,2015,3,3
2014-07-01,7672511,697442,140,32,1,2014,974,2015,3,3
2014-07-04,7620435,691854,139,32,4,2014,971,2015,3,3
2014-07-04,7674844,671835,139,32,4,2014,971,2015,3,3
2014-07-05,7674354,684700,139,32,5,2014,970,2015,3,3
2014-07-09,7652676,693564,138,32,9,2014,966,2015,3,3
2014-07-10,7660612,671847,138,32,10,2014,965,2015,3,3
2014-07-12,7645458,701356,138,32,12,2014,963,2015,3,3
2014-07-16,7657936,672105,137,32,16,2014,959,2015,3,3
2014-07-16,7666727,677254,137,32,16,2014,959,2015,3,3
2014-07-16,7678484,676590,137,32,16,2014,959,2015,3,3
2014-07-17,7665618,677279,137,32,17,2014,958,2015,3,3
2014-04-12,7641289,685627,151,35,12,2014,1054,2015,3,3
2014-04-12,7659298,697323,151,35,12,2014,1054,2015,3,3
2014-04-12,7671136,668488,151,35,12,2014,1054,2015,3,3
2014-04-17,7678610,675475,150,35,17,2014,1049,2015,3,3
2014-04-23,7627026,709554,149,35,23,2014,1043,2015,3,3
2014-04-29,7661223,668687,149,35,29,2014,1037,2015,3,3
2014-04-30,7628743,711863,148,35,30,2014,1036,2015,3,3
2014-05-04,7678297,686396,148,34,4,2014,1032,2015,3,3
2014-05-07,7642486,694750,147,34,7,2014,1029,2015,3,3
2014-05-08,7662639,684289,147,34,8,2014,1028,2015,3,3
2014-05-09,7667583,687052,147,34,9,2014,1027,2015,3,3
2014-05-12,7639364,702824,147,34,12,2014,1024,2015,3,3
2014-05-14,7652892,712359,146,34,14,2014,1022,2015,3,3
2014-05-17,7624816,711435,146,34,17,2014,1019,2015,3,3
2014-05-23,7624695,710059,145,34,23,2014,1013,2015,3,3
2014-06-01,7668274,675186,144,33,1,2014,1004,2015,3,3
2014-06-01,7678710,677967,144,33,1,2014,1004,2015,3,3
2014-06-05,7667832,671648,143,33,5,2014,1000,2015,3,3
2014-06-05,7679478,682563,143,33,5,2014,1000,2015,3,3
2014-06-09,7677887,664028,143,33,9,2014,996,2015,3,3
2014-06-13,7632996,661769,142,33,13,2014,992,2015,3,3
2014-06-16,7676033,687365,142,33,16,2014,989,2015,3,3
2014-06-18,7647331,682640,141,33,18,2014,987,2015,3,3
2014-06-18,7670907,665745,141,33,18,2014,987,2015,3,3
2014-06-19,7678133,684611,141,33,19,2014,986,2015,3,3
2014-06-20,7669929,692590,141,33,20,2014,985,2015,3,3
2014-06-24,7672143,677665,141,33,24,2014,981,2015,3,3
2014-06-25,7644761,690466,140,33,25,2014,980,2015,3,3
2014-06-27,7669348,694608,140,33,27,2014,978,2015,3,3
2014-06-27,7670622,668657,140,33,27,2014,978,2015,3,3
2014-06-27,7676615,680505,140,33,27,2014,978,2015,3,3
2014-06-27,7677120,682734,140,33,27,2014,978,2015,3,3
2014-06-29,7631775,664990,140,33,29,2014,976,2015,3,3
2014-06-29,7672013,696232,140,33,29,2014,976,2015,3,3
2014-06-29,7684132,677217,140,33,29,2014,976,2015,3,3
2014-07-03,7639518,686573,139,32,3,2014,972,2015,3,3
2014-07-03,7645051,684499,139,32,3,2014,972,2015,3,3
2014-07-03,7665266,677212,139,32,3,2014,972,2015,3,3
2014-07-04,7635557,664013,139,32,4,2014,971,2015,3,3
2014-07-05,7642020,704330,139,32,5,2014,970,2015,3,3
2014-07-07,7632549,703487,139,32,7,2014,968,2015,3,3
2014-07-08,7666331,670005,139,32,8,2014,967,2015,3,3
2014-05-14,7645598,691301,146,34,14,2014,1022,2015,3,3
2014-05-17,7624940,710188,146,34,17,2014,1019,2015,3,3
2014-05-19,7655991,688485,146,34,19,2014,1017,2015,3,3
2014-05-21,7673297,666353,145,34,21,2014,1015,2015,3,3
2014-05-22,7643225,698780,145,34,22,2014,1014,2015,3,3
2014-05-23,7678874,666513,145,34,23,2014,1013,2015,3,3
2014-05-24,7657626,673302,145,34,24,2014,1012,2015,3,3
2014-05-25,7666247,664482,145,34,25,2014,1011,2015,3,3
2014-05-28,7633350,704359,144,34,28,2014,1008,2015,3,3
2014-05-28,7668556,672988,144,34,28,2014,1008,2015,3,3
2014-05-29,7643842,694665,144,34,29,2014,1007,2015,3,3
2014-05-29,7670594,670157,144,34,29,2014,1007,2015,3,3
2014-05-30,7638008,666733,144,34,30,2014,1006,2015,3,3
2014-05-30,7640288,655314,144,34,30,2014,1006,2015,3,3
2014-05-30,7669636,683381,144,34,30,2014,1006,2015,3,3
2014-06-06,7645448,715984,143,33,6,2014,999,2015,3,3
2014-06-14,7624862,663952,142,33,14,2014,991,2015,3,3
2014-06-16,7669898,687918,142,33,16,2014,989,2015,3,3
2014-06-17,7634161,708019,142,33,17,2014,988,2015,3,3
2014-06-20,7683325,674707,141,33,20,2014,985,2015,3,3
2014-06-21,7675770,695793,141,33,21,2014,984,2015,3,3
2014-06-23,7676635,687167,141,33,23,2014,982,2015,3,3
2014-06-25,7689336,678279,140,33,25,2014,980,2015,3,3
2014-06-26,7669958,670653,140,33,26,2014,979,2015,3,3
2014-06-27,7663574,672449,140,33,27,2014,978,2015,3,3
2014-06-29,7648120,689917,140,33,29,2014,976,2015,3,3
2014-07-02,7628820,672239,139,32,2,2014,973,2015,3,3
2014-07-05,7679612,682343,139,32,5,2014,970,2015,3,3
2014-07-09,7669089,675509,138,32,9,2014,966,2015,3,3
2014-07-10,7679375,668110,138,32,10,2014,965,2015,3,3
2014-07-11,7653350,681055,138,32,11,2014,964,2015,3,3
2014-07-13,7631025,664851,138,32,13,2014,962,2015,3,3
2014-07-14,7658422,677849,138,32,14,2014,961,2015,3,3
2014-07-21,7652403,685443,137,32,21,2014,954,2015,3,3
2014-07-23,7647864,708283,136,32,23,2014,952,2015,3,3
2014-07-24,7642541,706605,136,32,24,2014,951,2015,3,3
2014-07-27,7679612,677742,136,32,27,2014,948,2015,3,3
2014-07-27,7685603,681976,136,32,27,2014,948,2015,3,3
2014-07-28,7649542,703080,136,32,28,2014,947,2015,3,3
2014-07-29,7632610,709771,136,32,29,2014,946,2015,3,3
2014-07-30,7669708,682408,135,32,30,2014,945,2015,3,3
2014-07-31,7643288,686573,135,32,31,2014,944,2015,3,3
2014-07-17,7676939,686822,137,32,17,2014,958,2015,3,3
2014-07-20,7659553,691086,137,32,20,2014,955,2015,3,3
2014-07-23,7668654,672940,136,32,23,2014,952,2015,3,3
2014-07-23,7679740,668248,136,32,23,2014,952,2015,3,3
2014-07-27,7674514,670910,136,32,27,2014,948,2015,3,3
2014-07-28,7640510,701220,136,32,28,2014,947,2015,3,3
2014-08-01,7687703,681937,135,31,1,2014,943,2015,3,3
2014-08-02,7678824,675873,135,31,2,2014,942,2015,3,3
2014-08-04,7648851,662894,135,31,4,2014,940,2015,3,3
2014-08-06,7647040,686395,134,31,6,2014,938,2015,3,3
2014-08-08,7681615,675614,134,31,8,2014,936,2015,3,3
2014-08-10,7683617,676206,134,31,10,2014,934,2015,3,3
2014-08-11,7650404,666876,134,31,11,2014,933,2015,3,3
2014-08-11,7691181,680995,134,31,11,2014,933,2015,3,3
2014-08-18,7663575,669146,133,31,18,2014,926,2015,3,3
2014-08-24,7654677,697977,132,31,24,2014,920,2015,3,3
2014-08-24,7672215,686023,132,31,24,2014,920,2015,3,3
2014-08-27,7635269,684773,131,31,27,2014,917,2015,3,3
2014-08-27,7671345,683052,131,31,27,2014,917,2015,3,3
2014-08-31,7685068,674570,131,31,31,2014,913,2015,3,3
2014-09-03,7627234,711744,130,30,3,2014,910,2015,3,3
2014-09-05,7693000,672374,130,30,5,2014,908,2015,3,3
2014-09-06,7652354,688277,130,30,6,2014,907,2015,3,3
2014-09-08,7651244,688146,130,30,8,2014,905,2015,3,3
2014-09-09,7637892,704300,130,30,9,2014,904,2015,3,3
2014-09-13,7626193,711527,129,30,13,2014,900,2015,3,3
2014-09-13,7676978,696107,129,30,13,2014,900,2015,3,3
2014-09-14,7665216,676845,129,30,14,2014,899,2015,3,3
2014-09-15,7665746,684904,129,30,15,2014,898,2015,3,3
2014-09-18,7665766,670244,128,30,18,2014,895,2015,3,3
2014-09-18,7675232,684783,128,30,18,2014,895,2015,3,3
2014-09-19,7640477,686408,128,30,19,2014,894,2015,3,3
2014-09-19,7662269,674423,128,30,19,2014,894,2015,3,3
2014-09-23,7630993,707866,128,30,23,2014,890,2015,3,3
2014-09-23,7681971,685048,128,30,23,2014,890,2015,3,3
2014-09-27,7641839,705513,127,30,27,2014,886,2015,3,3
2014-09-28,7671005,667906,127,30,28,2014,885,2015,3,3
2014-09-29,7677783,690888,127,30,29,2014,884,2015,3,3
2014-09-29,7683927,689909,127,30,29,2014,884,2015,3,3
2014-10-02,7676843,663988,126,29,2,2014,881,2015,3,3
2014-10-02,7687300,684244,126,29,2,2014,881,2015,3,3
2014-10-05,7660446,687314,126,29,5,2014,878,2015,3,3
2014-07-12,7640871,677393,138,32,12,2014,963,2015,3,3
2014-07-13,7686463,678332,138,32,13,2014,962,2015,3,3
2014-07-15,7688872,678936,138,32,15,2014,960,2015,3,3
2014-07-16,7688658,681820,137,32,16,2014,959,2015,3,3
2014-07-20,7658957,681509,137,32,20,2014,955,2015,3,3
2014-07-20,7690370,680512,137,32,20,2014,955,2015,3,3
2014-07-22,7692349,678389,137,32,22,2014,953,2015,3,3
2014-07-24,7641028,684587,136,32,24,2014,951,2015,3,3
2014-07-24,7675789,670539,136,32,24,2014,951,2015,3,3
2014-07-25,7656337,691938,136,32,25,2014,950,2015,3,3
2014-07-27,7666551,678833,136,32,27,2014,948,2015,3,3
2014-08-05,7643995,698702,135,31,5,2014,939,2015,3,3
2014-08-05,7663402,700203,135,31,5,2014,939,2015,3,3
2014-08-06,7671815,675672,134,31,6,2014,938,2015,3,3
2014-08-07,7630721,709495,134,31,7,2014,937,2015,3,3
2014-08-07,7648179,689187,134,31,7,2014,937,2015,3,3
2014-08-10,7638856,684352,134,31,10,2014,934,2015,3,3
2014-08-11,7640808,706776,134,31,11,2014,933,2015,3,3
2014-08-18,7627614,664627,133,31,18,2014,926,2015,3,3
2014-08-21,7677091,694822,132,31,21,2014,923,2015,3,3
2014-08-26,7670010,667782,132,31,26,2014,918,2015,3,3
2014-08-27,7664395,697085,131,31,27,2014,917,2015,3,3
2014-08-28,7643628,683104,131,31,28,2014,916,2015,3,3
2014-08-29,7626322,710173,131,31,29,2014,915,2015,3,3
2014-08-30,7683126,673369,131,31,30,2014,914,2015,3,3
2014-08-31,7671777,670515,131,31,31,2014,913,2015,3,3
2014-09-02,7653067,693940,131,30,2,2014,911,2015,3,3
2014-09-07,7684073,693436,130,30,7,2014,906,2015,3,3
2014-09-09,7646558,689872,130,30,9,2014,904,2015,3,3
2014-09-09,7656250,697624,130,30,9,2014,904,2015,3,3
2014-09-10,7659890,700834,129,30,10,2014,903,2015,3,3
2014-09-10,7683321,674563,129,30,10,2014,903,2015,3,3
2014-09-12,7675850,687494,129,30,12,2014,901,2015,3,3
2014-09-12,7678339,676747,129,30,12,2014,901,2015,3,3
2014-09-13,7655141,671829,129,30,13,2014,900,2015,3,3
2014-09-14,7677374,687144,129,30,14,2014,899,2015,3,3
2014-09-15,7686309,684372,129,30,15,2014,898,2015,3,3
2014-09-19,7671796,693309,128,30,19,2014,894,2015,3,3
2014-09-20,7651844,697142,128,30,20,2014,893,2015,3,3
2014-09-24,7682695,661660,127,30,24,2014,889,2015,3,3
2014-09-24,7686625,680551,127,30,24,2014,889,2015,3,3
2014-09-27,7649862,688194,127,30,27,2014,886,2015,3,3
2014-07-31,7673453,668778,135,32,31,2014,944,2015,3,3
2014-08-01,7645355,713842,135,31,1,2014,943,2015,3,3
2014-08-02,7671684,679814,135,31,2,2014,942,2015,3,3
2014-08-04,7671452,660355,135,31,4,2014,940,2015,3,3
2014-08-05,7678701,673799,135,31,5,2014,939,2015,3,3
2014-08-05,7680003,689973,135,31,5,2014,939,2015,3,3
2014-08-11,7648588,676423,134,31,11,2014,933,2015,3,3
2014-08-15,7644769,678764,133,31,15,2014,929,2015,3,3
2014-08-15,7670760,673678,133,31,15,2014,929,2015,3,3
2014-08-18,7678016,682689,133,31,18,2014,926,2015,3,3
2014-08-21,7688508,666720,132,31,21,2014,923,2015,3,3
2014-08-26,7642874,677174,132,31,26,2014,918,2015,3,3
2014-08-26,7675436,686464,132,31,26,2014,918,2015,3,3
2014-08-30,7690567,675395,131,31,30,2014,914,2015,3,3
2014-09-01,7640817,685612,131,30,1,2014,912,2015,3,3
2014-09-04,7634382,659425,130,30,4,2014,909,2015,3,3
2014-09-06,7674925,663443,130,30,6,2014,907,2015,3,3
2014-09-08,7639415,684467,130,30,8,2014,905,2015,3,3
2014-09-08,7659640,676115,130,30,8,2014,905,2015,3,3
2014-09-08,7682578,668712,130,30,8,2014,905,2015,3,3
2014-09-09,7664571,698061,130,30,9,2014,904,2015,3,3
2014-09-11,7680156,693914,129,30,11,2014,902,2015,3,3
2014-09-14,7630726,664938,129,30,14,2014,899,2015,3,3
2014-09-14,7633621,705665,129,30,14,2014,899,2015,3,3
2014-09-19,7666281,671204,128,30,19,2014,894,2015,3,3
2014-09-20,7643110,681536,128,30,20,2014,893,2015,3,3
2014-09-30,7671734,670660,127,30,30,2014,883,2015,3,3
2014-10-03,7632228,706137,126,29,3,2014,880,2015,3,3
2014-10-04,7661197,689166,126,29,4,2014,879,2015,3,3
2014-10-05,7691833,694297,126,29,5,2014,878,2015,3,3
2014-10-07,7675708,693439,126,29,7,2014,876,2015,3,3
2014-10-14,7645030,693818,125,29,14,2014,869,2015,3,3
2014-10-14,7689905,672986,125,29,14,2014,869,2015,3,3
2014-10-14,7689908,686031,125,29,14,2014,869,2015,3,3
2014-10-17,7693375,680787,124,29,17,2014,866,2015,3,3
2014-10-19,7644884,695345,124,29,19,2014,864,2015,3,3
2014-10-20,7650427,683048,124,29,20,2014,863,2015,3,3
2014-10-22,7684108,685959,123,29,22,2014,861,2015,3,3
2014-10-24,7656097,676572,123,29,24,2014,859,2015,3,3
2014-10-25,7667436,675607,123,29,25,2014,858,2015,3,3
2014-10-29,7684414,670844,122,29,29,2014,854,2015,3,3
2014-10-30,7657059,679634,122,29,30,2014,853,2015,3,3
2014-10-01,7677627,679590,126,29,1,2014,882,2015,3,3
2014-10-02,7654093,688342,126,29,2,2014,881,2015,3,3
2014-10-03,7692100,672047,126,29,3,2014,880,2015,3,3
2014-10-07,7631010,655921,126,29,7,2014,876,2015,3,3
2014-10-07,7658161,691093,126,29,7,2014,876,2015,3,3
2014-10-13,7642882,718119,125,29,13,2014,870,2015,3,3
2014-10-16,7669395,677795,124,29,16,2014,867,2015,3,3
2014-10-17,7647141,695729,124,29,17,2014,866,2015,3,3
2014-10-18,7649478,691742,124,29,18,2014,865,2015,3,3
2014-10-18,7674756,699114,124,29,18,2014,865,2015,3,3
2014-10-19,7665166,668162,124,29,19,2014,864,2015,3,3
2014-10-21,7641258,686484,124,29,21,2014,862,2015,3,3
2014-10-23,7644437,685293,123,29,23,2014,860,2015,3,3
2014-10-23,7650679,700023,123,29,23,2014,860,2015,3,3
2014-10-26,7662898,692023,123,29,26,2014,857,2015,3,3
2014-10-31,7674818,683961,122,29,31,2014,852,2015,3,3
2014-11-01,7662780,694961,122,28,1,2014,851,2015,3,3
2014-11-02,7667735,662824,122,28,2,2014,850,2015,3,3
2014-11-03,7660456,700661,122,28,3,2014,849,2015,3,3
2014-11-03,7664573,697847,122,28,3,2014,849,2015,3,3
2014-11-04,7689897,682641,122,28,4,2014,848,2015,3,3
2014-11-05,7642419,709866,121,28,5,2014,847,2015,3,3
2014-11-08,7664033,674209,121,28,8,2014,844,2015,3,3
2014-11-09,7657936,672105,121,28,9,2014,843,2015,3,3
2014-11-09,7666719,662126,121,28,9,2014,843,2015,3,3
2014-11-10,7652695,712354,121,28,10,2014,842,2015,3,3
2014-11-10,7680720,674523,121,28,10,2014,842,2015,3,3
2014-11-11,7635029,678231,121,28,11,2014,841,2015,3,3
2014-11-13,7642103,680702,120,28,13,2014,839,2015,3,3
2014-11-15,7686609,674092,120,28,15,2014,837,2015,3,3
2014-11-16,7668367,670051,120,28,16,2014,836,2015,3,3
2014-11-19,7670803,679782,119,28,19,2014,833,2015,3,3
2014-11-19,7674641,677052,119,28,19,2014,833,2015,3,3
2014-11-20,7688918,683802,119,28,20,2014,832,2015,3,3
2014-11-23,7639630,682071,119,28,23,2014,829,2015,3,3
2014-11-24,7666453,677293,119,28,24,2014,828,2015,3,3
2014-11-26,7660214,679862,118,28,26,2014,826,2015,3,3
2014-12-01,7673668,686316,118,27,1,2014,821,2015,3,3
2014-12-02,7654338,680229,118,27,2,2014,820,2015,3,3
2014-12-03,7670942,694929,117,27,3,2014,819,2015,3,3
2014-12-04,7670400,695479,117,27,4,2014,818,2015,3,3
2014-12-05,7659112,698808,117,27,5,2014,817,2015,3,3
2014-10-31,7641859,681908,122,29,31,2014,852,2015,3,3
2014-11-02,7692057,681056,122,28,2,2014,850,2015,3,3
2014-11-07,7688157,664578,121,28,7,2014,845,2015,3,3
2014-11-08,7637238,665724,121,28,8,2014,844,2015,3,3
2014-11-08,7671973,666719,121,28,8,2014,844,2015,3,3
2014-11-10,7655517,666747,121,28,10,2014,842,2015,3,3
2014-11-11,7649321,672951,121,28,11,2014,841,2015,3,3
2014-11-12,7651750,679156,120,28,12,2014,840,2015,3,3
2014-11-13,7662550,698502,120,28,13,2014,839,2015,3,3
2014-11-14,7688932,674133,120,28,14,2014,838,2015,3,3
2014-11-15,7660203,664540,120,28,15,2014,837,2015,3,3
2014-11-18,7684591,690342,120,28,18,2014,834,2015,3,3
2014-11-20,7679878,687815,119,28,20,2014,832,2015,3,3
