occ_date,x_coordina,y_coordina,week_no,month_no,day_mo,occ_year,day_no,fyear,call_group_type,case_desc_type
2014-05-28,7625841,711370,144,34,28,2014,1008,2015,3,0
2014-05-28,7674844,671835,144,34,28,2014,1008,2015,3,0
2014-05-29,7680000,689903,144,34,29,2014,1007,2015,3,0
2014-05-29,7680983,672417,144,34,29,2014,1007,2015,3,0
2014-05-30,7646650,689586,144,34,30,2014,1006,2015,3,0
2014-05-30,7686181,694571,144,34,30,2014,1006,2015,3,0
2014-06-01,7689093,684255,144,33,1,2014,1004,2015,3,0
2014-06-02,7670536,695115,144,33,2,2014,1003,2015,3,0
2014-06-05,7684478,679709,143,33,5,2014,1000,2015,3,0
2014-06-07,7665604,686024,143,33,7,2014,998,2015,3,0
2014-06-08,7670591,676870,143,33,8,2014,997,2015,3,0
2014-06-08,7674910,682729,143,33,8,2014,997,2015,3,0
2014-06-09,7661395,686327,143,33,9,2014,996,2015,3,0
2014-06-10,7685387,676110,143,33,10,2014,995,2015,3,0
2014-06-12,7655774,675600,142,33,12,2014,993,2015,3,0
2014-06-15,7667589,669528,142,33,15,2014,990,2015,3,0
2014-06-15,7671894,661904,142,33,15,2014,990,2015,3,0
2014-06-15,7674958,691767,142,33,15,2014,990,2015,3,0
2014-06-16,7682444,684530,142,33,16,2014,989,2015,3,0
2014-06-17,7642818,684587,142,33,17,2014,988,2015,3,0
2014-06-17,7674668,668964,142,33,17,2014,988,2015,3,0
2014-06-19,7679728,676467,141,33,19,2014,986,2015,3,0
2014-06-20,7682978,684442,141,33,20,2014,985,2015,3,0
2014-06-20,7683840,679333,141,33,20,2014,985,2015,3,0
2014-06-21,7643676,685089,141,33,21,2014,984,2015,3,0
2014-06-22,7647710,691790,141,33,22,2014,983,2015,3,0
2014-06-22,7648332,682593,141,33,22,2014,983,2015,3,0
2014-06-27,7691639,676486,140,33,27,2014,978,2015,3,0
2014-06-28,7638476,704189,140,33,28,2014,977,2015,3,0
2014-06-30,7660028,687996,140,33,30,2014,975,2015,3,0
2014-07-01,7633106,658329,140,32,1,2014,974,2015,3,0
2014-07-01,7685520,692080,140,32,1,2014,974,2015,3,0
2014-07-03,7684677,674545,139,32,3,2014,972,2015,3,0
2014-07-04,7648219,696366,139,32,4,2014,971,2015,3,0
2014-07-04,7672029,685659,139,32,4,2014,971,2015,3,0
2014-07-07,7645070,716838,139,32,7,2014,968,2015,3,0
2014-07-09,7651188,687002,138,32,9,2014,966,2015,3,0
2014-07-09,7664256,677992,138,32,9,2014,966,2015,3,0
2014-07-11,7648922,693827,138,32,11,2014,964,2015,3,0
2014-07-11,7686960,663706,138,32,11,2014,964,2015,3,0
2014-07-14,7669057,671694,138,32,14,2014,961,2015,3,0
2014-07-14,7671364,664598,138,32,14,2014,961,2015,3,0
2014-07-14,7694867,694783,138,32,14,2014,961,2015,3,0
2014-07-16,7647048,691450,137,32,16,2014,959,2015,3,0
2014-07-16,7678995,676315,137,32,16,2014,959,2015,3,0
2014-07-19,7633148,709628,137,32,19,2014,956,2015,3,0
2014-07-20,7642097,681726,137,32,20,2014,955,2015,3,0
2014-07-22,7623066,710162,137,32,22,2014,953,2015,3,0
2014-07-27,7641969,679321,136,32,27,2014,948,2015,3,0
2014-07-27,7671807,684242,136,32,27,2014,948,2015,3,0
2014-07-28,7689212,684149,136,32,28,2014,947,2015,3,0
2014-07-29,7681918,685609,136,32,29,2014,946,2015,3,0
2014-07-31,7670971,677909,135,32,31,2014,944,2015,3,0
2014-08-07,7639807,664969,134,31,7,2014,937,2015,3,0
2014-08-10,7655304,684136,134,31,10,2014,934,2015,3,0
2014-08-12,7642902,672040,134,31,12,2014,932,2015,3,0
2014-08-13,7647426,697884,133,31,13,2014,931,2015,3,0
2014-08-14,7684414,670844,133,31,14,2014,930,2015,3,0
2014-08-19,7668387,697965,133,31,19,2014,925,2015,3,0
2014-08-20,7681093,666458,132,31,20,2014,924,2015,3,0
2014-08-20,7691268,672457,132,31,20,2014,924,2015,3,0
2014-08-21,7680974,666351,132,31,21,2014,923,2015,3,0
2014-08-24,7644526,702668,132,31,24,2014,920,2015,3,0
2014-08-24,7658504,688779,132,31,24,2014,920,2015,3,0
2014-08-24,7690432,681693,132,31,24,2014,920,2015,3,0
2014-08-25,7633051,703428,132,31,25,2014,919,2015,3,0
2014-08-26,7660859,679809,132,31,26,2014,918,2015,3,0
2014-08-26,7665104,668623,132,31,26,2014,918,2015,3,0
2014-08-27,7642054,705572,131,31,27,2014,917,2015,3,0
2014-08-28,7664700,673926,131,31,28,2014,916,2015,3,0
2014-08-28,7670345,669215,131,31,28,2014,916,2015,3,0
2014-08-29,7682201,685795,131,31,29,2014,915,2015,3,0
2014-08-31,7653240,672772,131,31,31,2014,913,2015,3,0
2014-09-02,7662859,695063,131,30,2,2014,911,2015,3,0
2014-09-02,7669270,682464,131,30,2,2014,911,2015,3,0
2014-09-02,7675951,693438,131,30,2,2014,911,2015,3,0
2014-09-02,7677545,685080,131,30,2,2014,911,2015,3,0
2014-09-02,7688202,677689,131,30,2,2014,911,2015,3,0
2014-09-06,7642771,682992,130,30,6,2014,907,2015,3,0
2014-09-09,7670649,668224,130,30,9,2014,904,2015,3,0
2014-09-10,7646650,689586,129,30,10,2014,903,2015,3,0
2014-09-13,7663572,694449,129,30,13,2014,900,2015,3,0
2014-09-16,7661443,685291,129,30,16,2014,897,2015,3,0
2014-09-16,7664314,674443,129,30,16,2014,897,2015,3,0
2014-09-16,7678319,687150,129,30,16,2014,897,2015,3,0
2014-09-17,7660654,681503,128,30,17,2014,896,2015,3,0
2014-09-17,7664186,662447,128,30,17,2014,896,2015,3,0
2014-09-17,7667403,686805,128,30,17,2014,896,2015,3,0
2014-09-19,7653433,700916,128,30,19,2014,894,2015,3,0
2014-09-20,7680763,668236,128,30,20,2014,893,2015,3,0
2014-09-21,7688636,672689,128,30,21,2014,892,2015,3,0
2014-09-24,7655183,679289,127,30,24,2014,889,2015,3,0
2014-09-26,7653757,672368,127,30,26,2014,887,2015,3,0
2014-09-26,7658488,692403,127,30,26,2014,887,2015,3,0
2014-09-27,7673516,686414,127,30,27,2014,886,2015,3,0
2014-09-28,7657156,662546,127,30,28,2014,885,2015,3,0
2014-09-29,7662406,684095,127,30,29,2014,884,2015,3,0
2014-09-29,7668079,663669,127,30,29,2014,884,2015,3,0
2014-09-29,7681841,674377,127,30,29,2014,884,2015,3,0
2014-10-01,7677956,680731,126,29,1,2014,882,2015,3,0
2014-10-02,7671722,664659,126,29,2,2014,881,2015,3,0
2014-10-04,7643417,685609,126,29,4,2014,879,2015,3,0
2014-10-04,7668859,670464,126,29,4,2014,879,2015,3,0
2014-10-06,7671854,668154,126,29,6,2014,877,2015,3,0
2014-10-06,7680146,688125,126,29,6,2014,877,2015,3,0
2014-10-07,7638217,685614,126,29,7,2014,876,2015,3,0
2014-10-07,7675118,664251,126,29,7,2014,876,2015,3,0
2014-10-08,7661524,663497,125,29,8,2014,875,2015,3,0
2014-10-10,7635562,707796,125,29,10,2014,873,2015,3,0
2014-10-10,7636082,692983,125,29,10,2014,873,2015,3,0
2014-10-10,7665380,677301,125,29,10,2014,873,2015,3,0
2014-10-10,7676269,699541,125,29,10,2014,873,2015,3,0
2014-10-11,7659596,688630,125,29,11,2014,872,2015,3,0
2014-10-12,7641746,688873,125,29,12,2014,871,2015,3,0
2014-10-14,7637173,707440,125,29,14,2014,869,2015,3,0
2014-10-14,7677988,690879,125,29,14,2014,869,2015,3,0
2014-10-15,7638700,680681,124,29,15,2014,868,2015,3,0
2014-10-15,7650850,688246,124,29,15,2014,868,2015,3,0
2014-10-15,7665351,674245,124,29,15,2014,868,2015,3,0
2014-10-17,7665643,684988,124,29,17,2014,866,2015,3,0
2014-10-20,7647174,715271,124,29,20,2014,863,2015,3,0
2014-10-20,7666417,698758,124,29,20,2014,863,2015,3,0
2014-10-21,7684428,668724,124,29,21,2014,862,2015,3,0
2014-10-21,7688631,672254,124,29,21,2014,862,2015,3,0
2014-10-23,7651969,667920,123,29,23,2014,860,2015,3,0
2014-10-23,7662265,675795,123,29,23,2014,860,2015,3,0
2014-10-23,7663113,673100,123,29,23,2014,860,2015,3,0
2014-10-27,7629801,668868,123,29,27,2014,856,2015,3,0
2014-10-27,7642419,709866,123,29,27,2014,856,2015,3,0
2014-10-29,7669392,686800,122,29,29,2014,854,2015,3,0
2014-10-29,7685742,683208,122,29,29,2014,854,2015,3,0
2014-11-01,7640997,684446,122,28,1,2014,851,2015,3,0
2014-11-02,7676972,676129,122,28,2,2014,850,2015,3,0
2014-11-03,7646976,680814,122,28,3,2014,849,2015,3,0
2014-11-04,7628585,712467,122,28,4,2014,848,2015,3,0
2014-11-05,7648487,713972,121,28,5,2014,847,2015,3,0
2014-11-05,7678473,696258,121,28,5,2014,847,2015,3,0
2014-11-05,7685473,682129,121,28,5,2014,847,2015,3,0
2014-11-06,7683643,694830,121,28,6,2014,846,2015,3,0
2014-11-08,7679958,690692,121,28,8,2014,844,2015,3,0
2014-11-09,7648423,686029,121,28,9,2014,843,2015,3,0
2014-11-10,7664057,661779,121,28,10,2014,842,2015,3,0
2014-11-12,7628792,710290,120,28,12,2014,840,2015,3,0
2014-11-13,7678706,669931,120,28,13,2014,839,2015,3,0
2014-11-15,7644548,684100,120,28,15,2014,837,2015,3,0
2014-11-15,7651006,669776,120,28,15,2014,837,2015,3,0
2014-11-18,7649509,686715,120,28,18,2014,834,2015,3,0
2014-11-19,7634126,709442,119,28,19,2014,833,2015,3,0
2014-11-20,7665180,665645,119,28,20,2014,832,2015,3,0
2014-11-26,7645767,705464,118,28,26,2014,826,2015,3,0
2014-11-27,7656276,680799,118,28,27,2014,825,2015,3,0
2014-11-28,7674235,672771,118,28,28,2014,824,2015,3,0
2014-11-29,7659107,699249,118,28,29,2014,823,2015,3,0
2014-11-29,7684897,665350,118,28,29,2014,823,2015,3,0
2014-12-01,7671959,670521,118,27,1,2014,821,2015,3,0
2014-12-02,7644593,682732,118,27,2,2014,820,2015,3,0
2014-12-02,7651199,680222,118,27,2,2014,820,2015,3,0
2014-12-02,7686561,680985,118,27,2,2014,820,2015,3,0
2014-12-04,7648925,705440,117,27,4,2014,818,2015,3,0
2014-12-05,7629698,669682,117,27,5,2014,817,2015,3,0
2014-12-05,7642035,701792,117,27,5,2014,817,2015,3,0
2014-12-05,7648012,692003,117,27,5,2014,817,2015,3,0
2014-12-06,7672658,688384,117,27,6,2014,816,2015,3,0
2014-12-08,7640817,696834,117,27,8,2014,814,2015,3,0
2014-12-08,7667075,677007,117,27,8,2014,814,2015,3,0
2014-12-08,7683927,681420,117,27,8,2014,814,2015,3,0
2014-12-09,7642419,699152,117,27,9,2014,813,2015,3,0
2014-12-09,7660398,669884,117,27,9,2014,813,2015,3,0
2014-12-11,7669644,668272,116,27,11,2014,811,2015,3,0
2014-12-12,7683208,674190,116,27,12,2014,810,2015,3,0
2014-12-17,7680736,691075,115,27,17,2014,805,2015,3,0
2014-12-18,7647733,689841,115,27,18,2014,804,2015,3,0
2014-12-18,7692667,677733,115,27,18,2014,804,2015,3,0
2014-12-19,7649256,678922,115,27,19,2014,803,2015,3,0
2014-12-19,7649845,673461,115,27,19,2014,803,2015,3,0
2014-12-19,7658936,668223,115,27,19,2014,803,2015,3,0
2014-12-20,7644785,682447,115,27,20,2014,802,2015,3,0
2014-12-21,7642994,679531,115,27,21,2014,801,2015,3,0
2014-12-21,7674175,681929,115,27,21,2014,801,2015,3,0
2014-12-22,7663588,702387,115,27,22,2014,800,2015,3,0
2014-12-22,7679854,682414,115,27,22,2014,800,2015,3,0
2014-12-23,7642375,684313,115,27,23,2014,799,2015,3,0
2014-12-23,7655659,703709,115,27,23,2014,799,2015,3,0
2014-12-27,7661821,681880,114,27,27,2014,795,2015,3,0
2014-12-28,7671569,664919,114,27,28,2014,794,2015,3,0
2014-12-29,7648871,678755,114,27,29,2014,793,2015,3,0
2014-12-29,7656133,677973,114,27,29,2014,793,2015,3,0
2014-12-30,7676792,697398,114,27,30,2014,792,2015,3,0
2014-12-30,7689190,682224,114,27,30,2014,792,2015,3,0
2014-01-18,7643670,677166,163,38,18,2014,1138,2014,3,2
2014-01-21,7674315,696774,163,38,21,2014,1135,2014,3,2
2014-01-26,7646426,681065,162,38,26,2014,1130,2014,3,2
2014-01-26,7684891,694288,162,38,26,2014,1130,2014,3,2
2014-02-02,7692640,672028,161,37,2,2014,1123,2014,3,2
2014-02-07,7688252,693601,160,37,7,2014,1118,2014,3,2
2014-02-08,7664963,677546,160,37,8,2014,1117,2014,3,2
2014-02-09,7673556,680946,160,37,9,2014,1116,2014,3,2
2014-02-09,7679305,679276,160,37,9,2014,1116,2014,3,2
2014-02-17,7673516,686414,159,37,17,2014,1108,2014,3,2
2014-02-24,7672027,688262,158,37,24,2014,1101,2014,3,2
2014-02-28,7648180,703767,157,37,28,2014,1097,2014,3,2
2014-03-01,7648314,682073,157,36,1,2014,1096,2015,3,2
2014-03-04,7648026,684008,157,36,4,2014,1093,2015,3,2
2014-03-06,7667146,664233,156,36,6,2014,1091,2015,3,2
2014-03-10,7675128,671273,156,36,10,2014,1087,2015,3,2
2014-03-12,7638738,686914,155,36,12,2014,1085,2015,3,2
2014-03-12,7666725,684398,155,36,12,2014,1085,2015,3,2
2014-03-27,7671702,665106,153,36,27,2014,1070,2015,3,2
2014-04-01,7681856,672798,153,35,1,2014,1065,2015,3,2
2014-04-03,7671021,671636,152,35,3,2014,1063,2015,3,2
2014-04-03,7679728,676467,152,35,3,2014,1063,2015,3,2
2014-04-05,7673800,686572,152,35,5,2014,1061,2015,3,2
2014-04-07,7643967,714476,152,35,7,2014,1059,2015,3,2
2014-04-08,7668959,669697,152,35,8,2014,1058,2015,3,2
2014-04-09,7653802,671710,151,35,9,2014,1057,2015,3,2
2014-04-10,7649501,678394,151,35,10,2014,1056,2015,3,2
2014-04-13,7648382,681866,151,35,13,2014,1053,2015,3,2
2014-04-14,7647790,681815,151,35,14,2014,1052,2015,3,2
2014-04-27,7668608,662000,149,35,27,2014,1039,2015,3,2
2014-05-09,7684628,682894,147,34,9,2014,1027,2015,3,2
2014-05-13,7682333,664152,147,34,13,2014,1023,2015,3,2
2014-05-20,7678800,689399,146,34,20,2014,1016,2015,3,2
2014-05-21,7682406,691005,145,34,21,2014,1015,2015,3,2
2014-05-31,7620120,692462,144,34,31,2014,1005,2015,3,2
2014-06-03,7660869,664525,144,33,3,2014,1002,2015,3,2
2014-06-03,7680938,683256,144,33,3,2014,1002,2015,3,2
2014-06-09,7647992,709056,143,33,9,2014,996,2015,3,2
2014-06-13,7668290,663757,142,33,13,2014,992,2015,3,2
2014-06-19,7638356,691231,141,33,19,2014,986,2015,3,2
2014-06-21,7641122,703982,141,33,21,2014,984,2015,3,2
2014-07-01,7648779,712247,140,32,1,2014,974,2015,3,2
2014-07-02,7640087,704052,139,32,2,2014,973,2015,3,2
2014-07-04,7644356,684568,139,32,4,2014,971,2015,3,2
2014-07-06,7680455,694602,139,32,6,2014,969,2015,3,2
2014-07-09,7641745,704775,138,32,9,2014,966,2015,3,2
2014-07-12,7666215,668621,138,32,12,2014,963,2015,3,2
2014-07-13,7667407,691600,138,32,13,2014,962,2015,3,2
2014-07-25,7675497,683367,136,32,25,2014,950,2015,3,2
2014-07-27,7679049,671197,136,32,27,2014,948,2015,3,2
2014-08-02,7632248,709521,135,31,2,2014,942,2015,3,2
2014-08-05,7642769,687610,135,31,5,2014,939,2015,3,2
2014-08-12,7681189,682111,134,31,12,2014,932,2015,3,2
2014-08-22,7640729,705064,132,31,22,2014,922,2015,3,2
2014-08-23,7632910,710384,132,31,23,2014,921,2015,3,2
2014-08-25,7642860,695112,132,31,25,2014,919,2015,3,2
2014-08-25,7674746,671255,132,31,25,2014,919,2015,3,2
2014-08-27,7670859,695086,131,31,27,2014,917,2015,3,2
2014-08-27,7685491,680219,131,31,27,2014,917,2015,3,2
2014-08-30,7636890,706745,131,31,30,2014,914,2015,3,2
2014-08-31,7681684,695933,131,31,31,2014,913,2015,3,2
2014-09-03,7648771,704248,130,30,3,2014,910,2015,3,2
2014-09-09,7657273,678080,130,30,9,2014,904,2015,3,2
2014-09-10,7678411,676521,129,30,10,2014,903,2015,3,2
2014-09-14,7661054,687279,129,30,14,2014,899,2015,3,2
2014-09-14,7671221,675876,129,30,14,2014,899,2015,3,2
2014-10-05,7644357,684829,126,29,5,2014,878,2015,3,2
2014-10-13,7693388,676291,125,29,13,2014,870,2015,3,2
2014-10-24,7643069,683716,123,29,24,2014,859,2015,3,2
2014-11-06,7684226,670617,121,28,6,2014,846,2015,3,2
2014-11-11,7672907,684746,121,28,11,2014,841,2015,3,2
2014-11-12,7664327,667182,120,28,12,2014,840,2015,3,2
2014-11-13,7679455,677756,120,28,13,2014,839,2015,3,2
2014-11-13,7688543,692706,120,28,13,2014,839,2015,3,2
2014-11-16,7669147,694063,120,28,16,2014,836,2015,3,2
2014-11-20,7666516,675246,119,28,20,2014,832,2015,3,2
2014-11-21,7646904,704708,119,28,21,2014,831,2015,3,2
2014-11-21,7683883,676102,119,28,21,2014,831,2015,3,2
2014-11-30,7661902,685954,118,28,30,2014,822,2015,3,2
2014-12-03,7667077,662648,117,27,3,2014,819,2015,3,2
2014-12-03,7673202,683735,117,27,3,2014,819,2015,3,2
2014-12-05,7677892,688045,117,27,5,2014,817,2015,3,2
2014-12-05,7680454,688333,117,27,5,2014,817,2015,3,2
2014-12-05,7688674,666626,117,27,5,2014,817,2015,3,2
2014-12-07,7664809,673742,117,27,7,2014,815,2015,3,2
2014-12-09,7652391,682812,117,27,9,2014,813,2015,3,2
2014-12-09,7662667,661494,117,27,9,2014,813,2015,3,2
2014-12-10,7651948,677231,116,27,10,2014,812,2015,3,2
2014-12-12,7655446,680002,116,27,12,2014,810,2015,3,2
2014-12-12,7687422,675036,116,27,12,2014,810,2015,3,2
2014-12-15,7669493,680570,116,27,15,2014,807,2015,3,2
2014-12-21,7654946,678542,115,27,21,2014,801,2015,3,2
2014-12-21,7687053,681792,115,27,21,2014,801,2015,3,2
2014-12-27,7650214,662646,114,27,27,2014,795,2015,3,2
2014-12-29,7660124,685130,114,27,29,2014,793,2015,3,2
2014-12-30,7675212,693812,114,27,30,2014,792,2015,3,2
2015-03-15,7667339,688309,103,24,15,2015,717,2016,3,0
2015-10-27,7635904,668824,71,17,27,2015,491,2016,3,0
2015-01-01,7658892,681289,113,26,1,2015,790,2015,3,0
2015-01-01,7679558,677585,113,26,1,2015,790,2015,3,0
2015-01-05,7644070,694034,113,26,5,2015,786,2015,3,0
2015-01-05,7668859,701590,113,26,5,2015,786,2015,3,0
2015-01-06,7650130,676038,113,26,6,2015,785,2015,3,0
2015-01-06,7655013,680898,113,26,6,2015,785,2015,3,0
2015-01-06,7692667,677733,113,26,6,2015,785,2015,3,0
2015-01-08,7649499,693885,112,26,8,2015,783,2015,3,0
2015-01-08,7651272,661137,112,26,8,2015,783,2015,3,0
2015-01-08,7677667,680330,112,26,8,2015,783,2015,3,0
2015-01-09,7637980,689514,112,26,9,2015,782,2015,3,0
2015-01-09,7643004,681774,112,26,9,2015,782,2015,3,0
2015-01-10,7652498,687202,112,26,10,2015,781,2015,3,0
2015-01-11,7654937,686380,112,26,11,2015,780,2015,3,0
2015-01-13,7650906,693317,112,26,13,2015,778,2015,3,0
2015-01-14,7673642,673812,111,26,14,2015,777,2015,3,0
2015-01-16,7648962,683534,111,26,16,2015,775,2015,3,0
2015-01-18,7649009,701399,111,26,18,2015,773,2015,3,0
2015-01-18,7679148,677396,111,26,18,2015,773,2015,3,0
2015-01-20,7648487,713972,111,26,20,2015,771,2015,3,0
2015-01-20,7680587,670711,111,26,20,2015,771,2015,3,0
2015-01-21,7632637,707395,110,26,21,2015,770,2015,3,0
2015-01-21,7670194,673186,110,26,21,2015,770,2015,3,0
2015-01-01,7656291,681319,113,26,1,2015,790,2015,3,0
2015-01-01,7658383,698238,113,26,1,2015,790,2015,3,0
2015-01-02,7640216,705654,113,26,2,2015,789,2015,3,0
2015-01-03,7669211,675901,113,26,3,2015,788,2015,3,0
2015-01-03,7689854,684359,113,26,3,2015,788,2015,3,0
2015-01-04,7639745,701696,113,26,4,2015,787,2015,3,0
2015-01-05,7650802,692466,113,26,5,2015,786,2015,3,0
2015-01-06,7650037,678879,113,26,6,2015,785,2015,3,0
2015-01-06,7651503,674929,113,26,6,2015,785,2015,3,0
2015-01-06,7653647,693239,113,26,6,2015,785,2015,3,0
2015-01-06,7683085,666638,113,26,6,2015,785,2015,3,0
2015-01-07,7678181,683444,112,26,7,2015,784,2015,3,0
2015-01-08,7667947,677243,112,26,8,2015,783,2015,3,0
2015-01-08,7680112,673918,112,26,8,2015,783,2015,3,0
2015-01-22,7641337,685871,110,26,22,2015,769,2015,3,0
2015-01-23,7675944,696336,110,26,23,2015,768,2015,3,0
2015-01-25,7648180,703767,110,26,25,2015,766,2015,3,0
2015-01-28,7654517,664520,109,26,28,2015,763,2015,3,0
2015-01-29,7674100,666410,109,26,29,2015,762,2015,3,0
2015-01-30,7644545,693339,109,26,30,2015,761,2015,3,0
2015-02-01,7685805,674252,109,25,1,2015,759,2015,3,0
2015-02-02,7655577,676581,109,25,2,2015,758,2015,3,0
2015-02-03,7652872,686344,109,25,3,2015,757,2015,3,0
2015-02-03,7675679,683360,109,25,3,2015,757,2015,3,0
2015-02-06,7674264,696495,108,25,6,2015,754,2015,3,0
2015-02-07,7656154,681826,108,25,7,2015,753,2015,3,0
2015-02-08,7640976,686992,108,25,8,2015,752,2015,3,0
2015-02-09,7650578,663677,108,25,9,2015,751,2015,3,0
2015-02-09,7659434,686610,108,25,9,2015,751,2015,3,0
2015-02-12,7643199,697740,107,25,12,2015,748,2015,3,0
2015-02-13,7674440,673022,107,25,13,2015,747,2015,3,0
2015-02-13,7676056,670357,107,25,13,2015,747,2015,3,0
2015-02-13,7679900,699701,107,25,13,2015,747,2015,3,0
2015-02-14,7660664,679849,107,25,14,2015,746,2015,3,0
2015-02-14,7667520,680969,107,25,14,2015,746,2015,3,0
2015-02-15,7649796,660933,107,25,15,2015,745,2015,3,0
2015-02-18,7644886,707910,106,25,18,2015,742,2015,3,0
2015-02-19,7633326,707126,106,25,19,2015,741,2015,3,0
2015-02-19,7679421,667391,106,25,19,2015,741,2015,3,0
2015-02-20,7650742,671755,106,25,20,2015,740,2015,3,0
2015-02-20,7675987,692698,106,25,20,2015,740,2015,3,0
2015-02-20,7686181,694571,106,25,20,2015,740,2015,3,0
2015-02-21,7652629,662320,106,25,21,2015,739,2015,3,0
2015-02-22,7637714,686393,106,25,22,2015,738,2015,3,0
2015-02-24,7690172,690386,106,25,24,2015,736,2015,3,0
2015-02-25,7655111,675278,105,25,25,2015,735,2015,3,0
2015-02-25,7655220,695364,105,25,25,2015,735,2015,3,0
2015-02-25,7675722,678667,105,25,25,2015,735,2015,3,0
2015-02-28,7646200,688413,105,25,28,2015,732,2015,3,0
2015-03-01,7671527,669094,105,24,1,2015,731,2016,3,0
2015-03-03,7668455,691768,105,24,3,2015,729,2016,3,0
2015-03-04,7641379,697341,104,24,4,2015,728,2016,3,0
2015-03-05,7624707,709675,104,24,5,2015,727,2016,3,0
2015-01-09,7651903,676739,112,26,9,2015,782,2015,3,0
2015-01-10,7621874,716069,112,26,10,2015,781,2015,3,0
2015-01-10,7690498,676281,112,26,10,2015,781,2015,3,0
2015-01-13,7638375,689076,112,26,13,2015,778,2015,3,0
2015-01-14,7659578,679809,111,26,14,2015,777,2015,3,0
2015-01-15,7676972,676129,111,26,15,2015,776,2015,3,0
2015-01-16,7639637,706825,111,26,16,2015,775,2015,3,0
2015-01-18,7652455,669136,111,26,18,2015,773,2015,3,0
2015-01-18,7664277,661410,111,26,18,2015,773,2015,3,0
2015-01-18,7668635,673809,111,26,18,2015,773,2015,3,0
2015-01-19,7668160,677238,111,26,19,2015,772,2015,3,0
2015-01-19,7671088,685028,111,26,19,2015,772,2015,3,0
2015-01-20,7650252,677508,111,26,20,2015,771,2015,3,0
2015-01-20,7668511,672843,111,26,20,2015,771,2015,3,0
2015-01-21,7645024,683753,110,26,21,2015,770,2015,3,0
2015-01-21,7656643,687813,110,26,21,2015,770,2015,3,0
2015-01-23,7660186,686551,110,26,23,2015,768,2015,3,0
2015-01-25,7679356,673601,110,26,25,2015,766,2015,3,0
2015-01-26,7650350,674615,110,26,26,2015,765,2015,3,0
2015-01-26,7651507,684314,110,26,26,2015,765,2015,3,0
2015-01-28,7671036,666971,109,26,28,2015,763,2015,3,0
2015-01-29,7666266,693886,109,26,29,2015,762,2015,3,0
2015-01-30,7660036,669128,109,26,30,2015,761,2015,3,0
2015-02-01,7665785,675950,109,25,1,2015,759,2015,3,0
2015-02-03,7638219,687434,109,25,3,2015,757,2015,3,0
2015-02-03,7643445,706129,109,25,3,2015,757,2015,3,0
2015-02-03,7654826,663395,109,25,3,2015,757,2015,3,0
2015-02-03,7680833,694106,109,25,3,2015,757,2015,3,0
2015-02-05,7652266,663110,108,25,5,2015,755,2015,3,0
2015-02-05,7676393,691622,108,25,5,2015,755,2015,3,0
2015-02-05,7684810,675604,108,25,5,2015,755,2015,3,0
2015-02-07,7634131,660498,108,25,7,2015,753,2015,3,0
2015-02-09,7653699,673858,108,25,9,2015,751,2015,3,0
2015-02-10,7648621,675161,108,25,10,2015,750,2015,3,0
2015-02-10,7648865,682837,108,25,10,2015,750,2015,3,0
2015-02-12,7645070,716838,107,25,12,2015,748,2015,3,0
2015-02-13,7643287,685689,107,25,13,2015,747,2015,3,0
2015-02-14,7624094,709457,107,25,14,2015,746,2015,3,0
2015-02-14,7641462,696809,107,25,14,2015,746,2015,3,0
2015-02-16,7638998,707412,107,25,16,2015,744,2015,3,0
2015-03-08,7677211,671137,104,24,8,2015,724,2016,3,0
2015-03-09,7676933,699112,104,24,9,2015,723,2016,3,0
2015-03-10,7664498,677018,104,24,10,2015,722,2016,3,0
2015-03-11,7647486,680550,103,24,11,2015,721,2016,3,0
2015-03-11,7668931,661307,103,24,11,2015,721,2016,3,0
2015-03-11,7670283,662336,103,24,11,2015,721,2016,3,0
2015-03-12,7640418,680785,103,24,12,2015,720,2016,3,0
2015-03-13,7662559,692682,103,24,13,2015,719,2016,3,0
2015-03-14,7648645,661264,103,24,14,2015,718,2016,3,0
2015-03-15,7669065,666925,103,24,15,2015,717,2016,3,0
2015-03-16,7641561,684814,103,24,16,2015,716,2016,3,0
2015-03-17,7667160,677260,103,24,17,2015,715,2016,3,0
2015-03-18,7659180,701662,102,24,18,2015,714,2016,3,0
2015-03-18,7670509,691592,102,24,18,2015,714,2016,3,0
2015-03-18,7671020,662889,102,24,18,2015,714,2016,3,0
2015-03-18,7679615,672070,102,24,18,2015,714,2016,3,0
2015-03-19,7671896,695228,102,24,19,2015,713,2016,3,0
2015-03-20,7653206,693197,102,24,20,2015,712,2016,3,0
2015-03-21,7649389,702985,102,24,21,2015,711,2016,3,0
2015-03-21,7669628,667629,102,24,21,2015,711,2016,3,0
2015-03-21,7670589,667650,102,24,21,2015,711,2016,3,0
2015-03-24,7669199,663323,102,24,24,2015,708,2016,3,0
2015-03-24,7671314,667608,102,24,24,2015,708,2016,3,0
2015-03-25,7644097,685348,101,24,25,2015,707,2016,3,0
2015-03-25,7691401,674520,101,24,25,2015,707,2016,3,0
2015-04-02,7654272,701446,100,23,2,2015,699,2016,3,0
2015-04-02,7660839,673086,100,23,2,2015,699,2016,3,0
2015-04-03,7657251,673313,100,23,3,2015,698,2016,3,0
2015-04-04,7632136,709520,100,23,4,2015,697,2016,3,0
2015-04-04,7678759,682509,100,23,4,2015,697,2016,3,0
2015-04-04,7687843,663033,100,23,4,2015,697,2016,3,0
